"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","9/2643","12/11492",0.00019623800209025,0.00480517918631802,0.00413132635979474,"Dusp3/Dusp14/Dusp6/Dusp1/Dusp9/Dusp4/Dusp5/Dusp8/Dusp7",9
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","37/2643","93/11492",0.000206708196016418,0.00480602573202527,0.00413205419042488,"Aldh3a1/Mdh1/Cryl1/Cbr3/Gpd1/Cbr2/Adhfe1/Idh1/Hsd17b7/Dhrs9/Sord/Kcnab1/Hadh/Ptgr1/Kcnab2/H6pd/Hsd17b11/Akr1b8/Idh2/Me3/Hsd17b14/G6pdx/Hsd11b2/Ldhd/Akr1c14/Srd5a2/Dcxr/Cbr1/Adh6a/Phgdh/Hadhb/Akr1b10/Dhrs3/Cyp4a12a/Akr1c19/Adh1/Cyp4a12b",37
"GO:0042056","GO:0042056","chemoattractant activity","12/2643","19/11492",0.000206881902371949,0.00480602573202527,0.00413205419042488,"Pdgfb/Pgf/Wnt5a/Wnt7b/Vegfa/Vegfd/Vegfc/Cx3cl1/Cxcl10/Ccl5/Fgf2/S100a7a",12
"GO:0004857","GO:0004857","enzyme inhibitor activity","69/2643","205/11492",0.00029368981830938,0.00665207438470746,0.00571922277760372,"Angptl4/Rps6ka1/Hspb1/Nol3/Slpi/Timp2/Arrb1/Timp3/Trib2/Wars/Naip1/Pinx1/Parp9/Cdkn1a/C3/Anxa1/Col7a1/Vil1/Serpine2/Serpinb8/Cd55/Atp2b4/Spint1/Ppp1r14d/Cst9/Cst3/Pkia/Ambp/Spink4/Cdkn2c/Anxa3/Cib1/Serpina7/Slit2/Dus2/Agt/Apoa1/Ltf/Trib3/Ppp1r26/Fnip1/Socs5/Itih2/Serpine1/Serpinf2/Prkrip1/Hexim2/Elfn2/Serpinb1a/Serpinb9/Camk2n1/Pbp2/Ppp1r2/Hexim1/Serpinb1b/Sh3rf2/Serpinb9g/Abce1/Gckr/Ppp1r1b/Serpinb5/Serpina1b/Naip5/Wfdc3/Naip6/Naip2/Ugt1a1/Ugt1a9/Itprip",69
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","17/2643","33/11492",0.000330604824556562,0.0073055602694694,0.00628106727013751,"Fgfr4/Ephb3/Epha2/Erbb3/Ros1/Nrp1/Nrp2/Ddr2/Ephb2/Pdgfra/Ephb4/Epha1/Ephb6/Fgfr2/Fgfr1/Flt3/Erbb2",17
"GO:0015075","GO:0015075","ion transmembrane transporter activity","125/2643","414/11492",0.000351665505372596,0.00754771500544491,0.00648926351112959,"Slc22a18/Tcirg1/Slc1a5/Slc2a3/Aqp1/Slc1a2/Slc2a9/Slc30a4/Atp7b/Slc4a1/Slc5a6/Slc44a4/Kcnq1/Kcnd1/Slc3a2/Trpv4/Piezo1/Cybb/Slc12a7/Anxa6/Slc22a5/Scn1b/Slc16a10/Slc1a4/Cacna1g/Cacnb1/Slc17a4/Slc28a3/Slc6a18/Chrna2/Slc25a17/Slc38a2/Cpox/Clcn2/Slc15a2/Clic6/Slc4a8/Slc38a1/Slc25a10/Slc40a1/Slc9a2/Slc9a4/Atp2b4/Atp1b1/Slc2a8/Slc25a25/Grin1/Lrrc26/P2rx3/Slc28a2/Slc23a2/Slc20a1/Slc7a11/Kcnab1/Clca3a2/Slc6a9/Slc5a9/Mfsd2a/Slc9a1/Kcnab2/Slc34a2/P2rx7/P2rx4/Tfr2/Clcn1/Pcyox1/Slc6a6/Itpr2/Scnn1a/Slc7a9/Trpm1/Tmc5/Slc7a3/Gabre/Abcd1/Slc7a2/Grik4/Scn5a/Trf/Tpcn1/Slc8b1/Trpc1/Atp1a1/AA467197/Catsper2/Ano7/Gjc1/Slc41a2/Kcne3/Ttyh3/Clca3b/Kcnk2/Trpm4/Kcnh2/Nipal2/Slco4a1/Slc26a11/Slc7a5/Chrnb1/Cftr/Slc7a1/Cacna2d4/Piezo2/Cox10/Trpv3/Orai3/Lrrc8d/Slc25a23/Pkd1l1/Otop2/Tmem37/Gja1/Clca3a1/Ptk2b/Ncs1/Kcnc3/Slc39a4/Slc22a21/Slc24a3/Slco1a5/Nipal1/Slc4a5/Lrrc8b/Cox7a1/Slc4a11",125
"GO:0005518","GO:0005518","collagen binding","18/2643","36/11492",0.000358224884364383,0.00754771500544491,0.00648926351112959,"Pdgfb/Nid1/Pcolce2/C1qtnf1/Aebp1/Ache/Pdgfa/Ddr2/Podn/Pcolce/Pak1/Adgrg1/Tnxb/Antxr1/Gpc1/Ccbe1/Mmp13/Lrrc15",18
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","38/2643","99/11492",0.000401617050296692,0.00826966017201824,0.00710996691912803,"Aldh3a1/Mdh1/Cryl1/Cbr3/Gpd1/Cbr2/Adhfe1/Idh1/Hsd17b7/Dhrs9/Sord/Hao1/Kcnab1/Hadh/Ptgr1/Kcnab2/H6pd/Hsd17b11/Akr1b8/Idh2/Me3/Hsd17b14/G6pdx/Hsd11b2/Ldhd/Akr1c14/Srd5a2/Dcxr/Cbr1/Adh6a/Phgdh/Hadhb/Akr1b10/Dhrs3/Cyp4a12a/Akr1c19/Adh1/Cyp4a12b",38
"GO:0015318","GO:0015318","inorganic molecular entity transmembrane transporter activity","115/2643","378/11492",0.000434682047161351,0.0087515985495152,0.00752432081636023,"Tcirg1/Slc1a5/Aqp1/Slc1a2/Slc30a4/Atp7b/Slc4a1/Slc5a6/Kcnq1/Kcnd1/Slc3a2/Trpv4/Piezo1/Slc12a7/Anxa6/Scn1b/Slc16a10/Slc1a4/Cacna1g/Cacnb1/Slc17a4/Slc28a3/Slc6a18/Chrna2/Slc38a2/Cpox/Clcn2/Slc15a2/Clic6/Slc4a8/Slc38a1/Slc25a10/Slc40a1/Slc9a2/Slc9a4/Atp2b4/Atp1b1/Slc2a8/Grin1/Lrrc26/P2rx3/Slc28a2/Slc23a2/Slc20a1/Slc7a11/Kcnab1/Clca3a2/Slc6a9/Slc5a9/Mfsd2a/Slc9a1/Kcnab2/Slc34a2/P2rx7/P2rx4/Tfr2/Clcn1/Pcyox1/Slc6a6/Itpr2/Scnn1a/Slc7a9/Trpm1/Tmc5/Slc7a3/Gabre/Slc7a2/Grik4/Aqp9/Stra6/Scn5a/Trf/Tpcn1/Slc8b1/Trpc1/Atp1a1/AA467197/Catsper2/Ano7/Gjc1/Slc41a2/Kcne3/Ttyh3/Clca3b/Kcnk2/Trpm4/Kcnh2/Nipal2/Slc26a11/Slc7a5/Chrnb1/Cftr/Slc7a1/Cacna2d4/Piezo2/Cox10/Aqp11/Trpv3/Orai3/Lrrc8d/Pkd1l1/Otop2/Tmem37/Clca3a1/Ptk2b/Ncs1/Kcnc3/Slc39a4/Slc24a3/Slco1a5/Nipal1/Slc4a5/Lrrc8b/Cox7a1/Slc4a11",115
"GO:0015293","GO:0015293","symporter activity","28/2643","67/11492",0.000463287444048898,0.0091247483545283,0.00784514207313924,"Slc22a18/Slc13a2/Slc1a5/Slc1a2/Slc5a6/Slc12a7/Slc22a5/Slc1a4/Slc17a4/Slc28a3/Slc6a18/Slc38a2/Slc15a2/Slc4a8/Slc38a1/Slc2a8/Slc28a2/Slc23a2/Slc20a1/Slc6a9/Slc5a9/Mfsd2a/Slc34a2/Slc6a6/Mfsd12/Slc24a3/Slc4a5/Slc4a11",28
"GO:0015276","GO:0015276","ligand-gated ion channel activity","16/2643","31/11492",0.000480519254486319,0.0092627754162682,0.00796381295229287,"Aqp1/Anxa6/Chrna2/Grin1/P2rx3/P2rx7/P2rx4/Itpr2/Scnn1a/Gabre/Grik4/Tpcn1/Kcnh2/Chrnb1/Cftr/Ptk2b",16
"GO:0050839","GO:0050839","cell adhesion molecule binding","50/2643","141/11492",0.000504935232229479,0.00953065250833141,0.00819412438267136,"Fer/Itgb2/Arvcf/Jup/Lamb1/Ccn4/Adgrl1/Tenm1/Timp2/Tcam1/Lcp1/Olfm4/Dab2/Emp2/Nectin3/Lama3/Ptpn2/P4hb/Adam8/Tspan4/Pkp1/Fbn1/Adam15/Cd1d1/Ccn1/Cdh17/Prom1/P2rx4/Gpnmb/Cd9/Mfge8/Fgfr1/Cx3cl1/Neo1/Edil3/Cdhr2/Isg15/Fgf1/Fgf2/Cd81/Cpe/Sema7a/Ctnnal1/Pvr/Lyn/Nlgn2/Cd177/Ptprt/Dsp/Nectin2",50
