	SCR_0pt5mM_A	SCR_0pt5mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B
ENSMUSG00000034675.17|Dbn1	5.14563986038782	5.10491842051807	3.44212978272448	3.51411290728492
ENSMUSG00000034681.17|Rnps1	7.28656325712668	7.25933093701457	7.30846854622936	7.38272656877165
ENSMUSG00000034684.12|Sema3f	3.56968990256271	3.64546743313128	3.94774071349653	4.18271200863911
ENSMUSG00000034685.4|Fam171a2	1.0757563362011	1.04723638995737	-0.0485457156348959	-0.0605692876851572
ENSMUSG00000034707.7|Gns	6.27632718984683	6.28138381581484	6.44360486756577	6.39705189393984
ENSMUSG00000034708.11|Grn	8.05898628699068	7.97306500942352	7.67787495153124	7.82818429646775
ENSMUSG00000034709.8|Ppp1r21	5.65766334074831	5.7014098026488	5.07315711223292	5.15771032158105
ENSMUSG00000034714.9|Ttyh2	5.03601854305496	4.83458399365096	5.38240115332228	5.28625706471548
ENSMUSG00000034723.11|Tmx4	5.04255323975057	5.13432727935523	4.5364245657708	4.54733990740876
ENSMUSG00000034724.18|Cnot6l	5.67931326485613	5.86494537162208	5.75335462878376	5.81058615513786
ENSMUSG00000034729.16|Mrps10	5.89249135793108	6.03777384150985	5.55379486566772	5.68223336058331
ENSMUSG00000034731.11|Dgkh	0.493690489966725	0.700777403910922	-3.70312892779077	-3.81499367203358
ENSMUSG00000034738.8|Nostrin	3.41386603235326	3.49923058010919	2.89941062791082	3.12519387287628
ENSMUSG00000034744.13|Nagk	5.2196124491447	5.15560719909517	4.9483595804363	4.98198353237353
ENSMUSG00000034748.16|Sirt6	3.78122748699151	3.62766051863622	3.49276078203538	3.68787445233462
ENSMUSG00000034751.16|Mast4	5.70764920788394	5.67403881578567	4.93353063539132	4.96837551065486
ENSMUSG00000034757.15|Tmub2	4.86293825758624	4.82255098759994	5.16390975020973	5.15315812805236
ENSMUSG00000034758.12|Tle6	2.52642675842136	2.39383481236091	2.17135640990598	2.52527811198953
ENSMUSG00000034761.15|Map4k5	6.68526333184092	6.65550449097876	6.7121452150442	6.72232523532115
ENSMUSG00000034765.6|Dusp5	6.06240073086248	6.10195571730585	5.89349014085844	5.84546471020544
ENSMUSG00000034771.15|Tle2	2.30038570079872	2.57814956484413	1.91683018293347	2.47564289698331
ENSMUSG00000034773.16|BC030867	4.04254374596663	4.04658884746561	3.87115488140808	3.82932633164089
ENSMUSG00000034781.5|Gna11	5.7337119958015	5.78066810309766	5.97503927162225	5.99532772760818
ENSMUSG00000034786.17|Gpsm3	1.86874040651724	1.60338350584601	1.19019886826653	1.63665525034501
ENSMUSG00000034789.8|Rab24	5.30628084679622	5.29952209563659	5.12018024857691	5.32559098174635
ENSMUSG00000034793.15|G6pc3	5.57656870252105	5.4187619477484	5.85501965197938	5.85345767027884
ENSMUSG00000034795.14|Ccdc122	3.07864719633111	3.06289028658855	2.41876920258109	2.58533925493264
ENSMUSG00000034799.16|Unc13a	2.95201068041679	2.73761706513582	2.84793917095343	2.9970173955931
ENSMUSG00000034800.15|Zfp661	3.07159844538836	2.89838598378999	2.7264903435368	2.81142707350615
ENSMUSG00000034801.13|Sos2	6.89365499465548	6.89652528016509	6.88639185970188	6.85646238802606
ENSMUSG00000034807.9|Colgalt1	7.73637788677147	7.67401907959606	7.80142748107376	7.83059394791244
ENSMUSG00000034820.4|Cpsf7	6.797796769303	6.82735002872023	6.9854353926162	6.95747978409412
ENSMUSG00000034826.14|Nup54	6.27831360563227	6.29940713750202	6.05394392799956	6.02032163428118
ENSMUSG00000034832.15|Tet3	6.38586622310143	6.37051122047923	6.61587483878401	6.46160797155271
ENSMUSG00000034848.17|Ttc21b	5.24667101215618	5.27089608075115	5.12018024857691	5.25365630146807
ENSMUSG00000034850.15|Tmem127	6.33660895559353	6.236196898044	6.39297361547817	6.48111995361566
ENSMUSG00000034853.16|Acot11	1.81897731614313	1.53891688684147	0.919959633733847	0.905349186807392
ENSMUSG00000034854.8|Mfsd12	2.80720634541396	2.77853436001107	3.85688175813362	3.71164355861037
ENSMUSG00000034855.13|Cxcl10	3.41386603235326	3.19643795243124	4.19094798598016	4.09294429372494
ENSMUSG00000034858.16|Fam214a	2.30038570079872	2.16511512997128	3.05750673016072	2.9970173955931
ENSMUSG00000034863.9|Ano8	4.39563055515838	4.54475531383412	3.91384698676548	4.06533558372491
ENSMUSG00000034867.16|Ankrd27	5.52809529498341	5.54683987819416	5.20638206699789	5.30217017630686
ENSMUSG00000034868.9|Myl12b	7.6015759628517	7.67736616008325	7.91107860880732	8.1646833978211
ENSMUSG00000034875.5|Nudt19	3.94820790774776	4.1101111447349	4.40053425449912	4.52036396259179
ENSMUSG00000034880.7|Mrpl34	3.75188730878189	3.98101404143258	3.9800496725152	3.96968494960583
ENSMUSG00000034883.9|Lrr1	3.03935386983608	3.40328317180711	3.12519387287628	2.95003978064784
ENSMUSG00000034889.8|Cactin	4.86449630736081	4.82623831426195	4.84443212833372	4.75253151711291
ENSMUSG00000034892.8|Rps29	9.01167006985518	8.72078242430112	8.89929856272089	8.88983497908362
ENSMUSG00000034893.8|Cog3	6.19271683451029	6.24754932119444	6.16866800420396	6.01505509121787
ENSMUSG00000034902.17|Pip5k1c	5.44219653308573	5.32262780680682	5.45055942064697	5.42871028776562
ENSMUSG00000034903.18|Cobll1	6.62935803961215	6.77179775017271	6.70561940073631	6.67482271669688
ENSMUSG00000034906.15|Ncaph	6.4099937742075	6.42430165661133	6.681909685949	6.71061863286675
ENSMUSG00000034908.16|Sidt2	6.05789610094861	5.98094752840194	5.76710656054521	5.8351571751257
ENSMUSG00000034917.8|Tjp3	4.64965286027974	4.81308019545245	5.50860521364389	5.74828006242629
ENSMUSG00000034918.8|Cdhr2	5.10491842051807	5.03985010244471	4.74116113554961	4.93924268216958
ENSMUSG00000034926.3|Dhcr24	6.3548187884335	6.31118711413434	6.17207391014355	6.24589613058811
ENSMUSG00000034928.16|Rnf44	7.38733659802252	7.36597075904531	7.58189722003675	7.6036176260231
ENSMUSG00000034930.16|Rtkn	5.46176322628881	5.29952209563659	5.32594341140161	5.52068168257004
ENSMUSG00000034931.15|Dhx8	5.99743208056482	5.95970012039533	5.98094752840194	6.02431145694961
ENSMUSG00000034932.4|Mrpl54	3.68912679303805	3.98942595749755	3.66697187028914	3.68199631092412
ENSMUSG00000034936.2|Arl4d	0.927974936041922	1.02535018957253	2.20039299254147	1.96482889282874
ENSMUSG00000034940.15|Synrg	5.65499631826914	5.70196548084084	5.67754707416764	5.68453522247958
ENSMUSG00000034947.13|Tmem106a	3.5596497899982	3.62766051863622	3.94774071349653	3.99139578158879
ENSMUSG00000034949.18|Zfr2	0.856758817977308	1.10371914858815	0.772268770330147	1.13114633119003
ENSMUSG00000034951.10|Cog7	4.1580147653162	4.01728790895197	3.95443921722191	4.10587337675785
ENSMUSG00000034957.10|Cebpa	3.88718729404232	3.91868422352148	5.45465996274295	5.32777445597218
ENSMUSG00000034973.16|Dop1a	4.94428347576624	4.88226956755166	4.92025224643689	4.87999513401063
ENSMUSG00000034974.13|Dapk3	3.94299979747367	3.91090809691884	4.31220036820499	4.34630805962388
ENSMUSG00000034981.9|Parm1	7.57754299323938	7.62912981103711	8.00580638857188	8.02487673810548
ENSMUSG00000034993.7|Vat1	7.85908150292142	7.81606701608903	7.74505079699901	7.72604512881609
ENSMUSG00000034994.10|Eef2	11.1468881228191	10.9287655054652	10.9116277024416	10.9775953283273
ENSMUSG00000034998.18|Foxn2	6.45841196184556	6.59254751201311	6.55184807445127	6.52051955610363
ENSMUSG00000035007.5|Rundc1	4.47611023121658	4.31969460994203	4.84857804050939	5.03534742703075
ENSMUSG00000035011.15|Zbtb7a	6.24179696724385	6.49284957005675	6.79950952676497	6.72022278013682
ENSMUSG00000035021.13|Baz1a	7.05950809789458	7.08341102626922	7.59286391556603	7.41318406560309
ENSMUSG00000035024.16|Ncapd3	5.8726087328027	5.82477731884019	5.69444012178538	5.4560128087654
ENSMUSG00000035027.18|Map2k2	6.17144900081354	6.07298235567097	6.08570457060788	5.94779275205723
ENSMUSG00000035042.2|Ccl5	0.303124093557033	0.614247123502715	-0.702091371218055	-0.37730593057287
ENSMUSG00000035047.9|Kri1	5.78527580159056	5.6790094116282	5.78514698952786	5.84698657974627
ENSMUSG00000035048.13|Anapc13	3.68325740927264	3.80675463142573	3.9010621496735	3.96968494960583
ENSMUSG00000035049.4|Rrp12	5.71219754120568	5.65558522234978	6.29584879880508	6.09292232944025
ENSMUSG00000035051.15|Dhx57	5.5553537825816	5.61481166886331	5.24940980350916	5.32999604389798
ENSMUSG00000035062.13|Zc4h2	1.5440694567603	1.53891688684147	1.51828371776755	1.86874040651724
ENSMUSG00000035064.17|Eef2k	4.76012808841709	4.64728594099432	4.46036750151659	4.49105565979428
ENSMUSG00000035069.3|Oma1	4.34630805962388	4.28505394578343	4.65951905493697	4.56863787119356
ENSMUSG00000035078.6|Mtmr9	5.39343868619381	5.36599723874193	4.98475349206634	5.0821165059747
ENSMUSG00000035086.13|Becn1	7.04901522672359	7.08341102626922	7.07128406938075	7.15886493103093
ENSMUSG00000035093.16|Secisbp2l	6.78767279282627	6.8091732070707	6.78082159199932	6.76566323346083
ENSMUSG00000035105.5|Egln3	6.167958580033	6.04182287895579	7.23075831691032	7.37182271830062
ENSMUSG00000035107.13|Dcbld2	6.52195913823295	6.54925907940614	6.24589613058811	6.14630848405252
ENSMUSG00000035109.14|Shc4	1.10371914858815	1.57649396051139	1.46611440340998	1.38859771841194
ENSMUSG00000035112.17|Wnk4	5.31208342539638	5.28289561419309	6.05394392799956	6.12749316859904
ENSMUSG00000035121.6|Neil2	0.000979499934797366	0.104066352165057	-0.384821054627567	-0.702091371218055
ENSMUSG00000035125.10|Gcfc2	4.06664858048721	4.05771247367894	4.03629982561832	3.85688175813362
ENSMUSG00000035126.19|Wdr78	0.856758817977308	0.58634766118137	1.25398306858394	1.34904711056609
ENSMUSG00000035133.9|Arhgap5	7.88691223940481	8.00714117978231	7.83013084103972	7.8977438705681
ENSMUSG00000035139.14|Secisbp2	4.25327511731523	4.42735287188626	4.38037308124201	4.46778091144929
ENSMUSG00000035142.18|Nubpl	3.1564933218998	3.38641305135829	2.88339246897997	2.95966935100843
ENSMUSG00000035150.15|Eif2s3x	8.85490784391775	8.84977333852404	8.80727418228872	8.85490784391775
ENSMUSG00000035151.12|Elmod2	3.93330432946919	3.90207527887962	3.62707500877087	3.64359669093981
ENSMUSG00000035152.14|Ap2b1	7.81303273478809	7.75363051291809	7.66561119226711	7.73094235267792
ENSMUSG00000035161.7|Ints6	5.97928406708942	6.10195571730585	5.57734681404221	5.53924648009739
ENSMUSG00000035164.8|Zc3h12c	4.47046148179825	4.45766801506209	4.89770817259579	4.80213954842797
ENSMUSG00000035165.14|Kcne3	1.4444072177586	1.0757563362011	2.26094784826166	2.64115435469731
ENSMUSG00000035168.16|Tanc1	6.51858024311744	6.59207992379666	6.17112664977451	6.14867223207766
ENSMUSG00000035171.9|1110059E24Rik	4.73067120620567	4.81308019545245	4.87999513401063	4.99693147861103
ENSMUSG00000035172.15|Plekhh3	5.60937715124297	5.50744239671133	5.43780835268642	5.40530239763246
ENSMUSG00000035173.14|Ccdc186	6.3799056000204	6.49648168137315	6.61157929313174	6.47831141005794
ENSMUSG00000035181.6|Heatr5a	6.77315447719032	6.76187626599476	6.54396796560224	6.52353387655341
ENSMUSG00000035198.9|Tubg1	5.65238222390491	5.38221638191256	5.65032924617735	5.78229883452171
ENSMUSG00000035199.6|Arl6ip5	6.95486695791761	7.00483220840281	7.53469224309713	7.53208148137776
ENSMUSG00000035202.8|Lars2	9.23100927048724	9.38512508071145	8.54218017743923	9.21972544426259
ENSMUSG00000035203.16|Epn1	5.6013352337471	5.58293357972	5.37292993582709	5.57640505742805
ENSMUSG00000035206.10|Sppl2b	3.80462274066666	3.72068453865748	3.86197164537633	3.91475093149986
ENSMUSG00000035208.16|Slfn8	1.8523443846224	1.76808299901079	1.41116388482489	1.13114633119003
ENSMUSG00000035212.14|Leprot	5.35596330737584	5.24123892720579	5.2470608934375	5.29176556006989
ENSMUSG00000035215.9|Lsm7	4.6334088418972	4.43936149139259	4.82464734139546	4.78752050208036
ENSMUSG00000035227.7|Spcs2	7.02124648957966	7.01439706730976	7.05287898325586	7.00983641786107
ENSMUSG00000035232.8|Pdk3	3.78971844830844	3.78762286723562	3.72177418830871	3.82567619419046
ENSMUSG00000035234.18|Abraxas1	4.63637191116236	4.67318761210328	4.2337755061644	4.28727915115831
ENSMUSG00000035235.13|Trim13	2.83448272703334	2.95201068041679	2.48629259480545	2.20039299254147
ENSMUSG00000035236.17|Scai	4.43451861291497	4.60565587590853	4.1896758234208	4.13978482065901
ENSMUSG00000035239.6|Neu3	1.21604688550691	0.450657279426807	0.856758817977308	0.881062128243239
ENSMUSG00000035242.15|Oaz1	7.33592401514803	7.18211807149789	7.62163655214947	7.56806266391537
ENSMUSG00000035245.12|Eogt	5.02222527730275	5.0126322858724	4.79866634847463	4.93353063539132
ENSMUSG00000035246.16|Pcyt1b	2.424579026345	2.54066945738047	2.52527811198953	2.77743474148143
ENSMUSG00000035247.16|Hectd1	8.70506370579885	8.75633505439523	8.76078794941782	8.66654557515226
ENSMUSG00000035248.9|Tut7	6.50806239727576	6.46946303581995	6.42652042462088	6.50740620795682
ENSMUSG00000035266.16|Helq	4.64016793586635	4.80670615899417	4.5113050351649	4.4505831276003
ENSMUSG00000035268.14|Pkig	2.424579026345	2.54066945738047	2.36206806801518	2.69367540997225
ENSMUSG00000035270.15|Impg2	0.58634766118137	0.17329116330202	1.5440694567603	1.63665525034501
ENSMUSG00000035273.14|Hpse	5.1125049054195	5.20071257973937	4.97915389178896	5.21100774159006
ENSMUSG00000035274.13|Tpbg	4.1015050743083	4.01728790895197	3.96588865252046	3.93629459462126
ENSMUSG00000035278.9|Plekhj1	4.3521342629073	4.47108765167814	4.58366734881925	4.4651229724556
ENSMUSG00000035284.10|Vps13c	5.30628084679622	5.22123858795687	5.14312001267822	5.2334827925089
ENSMUSG00000035293.13|G2e3	5.81257242735487	6.02374657086169	5.77439517316184	5.8747370162526
ENSMUSG00000035297.14|Cops4	6.22995417629879	6.2614082076383	6.34735493909473	6.40489553571047
ENSMUSG00000035299.16|Mid1	5.23833795156133	5.47870583191116	5.86520009690189	5.61286237454445
ENSMUSG00000035310.15|Lin54	5.59736535957238	5.78740197705521	5.51328366429111	5.34612337497906
ENSMUSG00000035311.16|Gnptab	4.98988373155604	5.01447618141281	4.7475957480409	4.65167327132276
ENSMUSG00000035314.10|Gdpd5	5.33399266602175	5.15354973912256	5.76574284234524	5.79671032302035
ENSMUSG00000035325.16|Sec31a	7.57134610534202	7.47611803316884	7.40720161912148	7.44827121213914
ENSMUSG00000035329.7|Fbxo33	4.91534291916439	5.03398965617099	5.27605482008148	5.25756215973544
ENSMUSG00000035337.3|Uchl4	0.303124093557033	1.04723638995737	0.253871331767055	0.663644008796113
ENSMUSG00000035342.14|Lzts2	5.34432508717861	5.46160105282454	5.19627814017229	5.26609457518806
ENSMUSG00000035351.16|Nup37	5.14666691981705	5.21562290327159	5.10236374965959	5.04742690767947
ENSMUSG00000035354.9|Uvrag	4.58858927807719	4.67318761210328	4.72223930350698	4.62747606942094
ENSMUSG00000035356.17|Nfkbiz	8.05161114979673	7.91720059251444	8.77765948412249	8.73379871910418
ENSMUSG00000035365.15|Parpbp	4.09809008606034	4.19988608912725	3.75402470650529	3.96968494960583
ENSMUSG00000035367.9|Rmi1	4.5364245657708	4.72087250872175	4.6334088418972	4.63398316329279
ENSMUSG00000035370.9|Gm49322	0.73697002130601	1.0757563362011	1.2962240225967	1.24143662929188
ENSMUSG00000035372.2|1810055G02Rik	5.29102896044446	5.16885728083464	5.41499032126259	5.41116400579044
ENSMUSG00000035373.2|Ccl7	0.406281689331879	0.303124093557033	3.04316494584285	2.86534397005008
ENSMUSG00000035376.10|Hacd2	5.30402724999383	5.43964629572311	5.80044086455364	5.76965083330061
ENSMUSG00000035378.17|Shq1	3.86097530838853	3.85266175025921	3.99139578158879	4.06127465781857
ENSMUSG00000035382.9|Pcsk7	4.70701356757246	4.482012080465	4.6772222868605	4.53612549956609
ENSMUSG00000035385.5|Ccl2	5.73900524927393	5.34650829898595	8.43283531455457	8.26123807096141
ENSMUSG00000035390.16|Brsk1	3.34847482129484	3.24253748972073	2.83055817729351	2.62196526928621
ENSMUSG00000035392.17|Dennd1a	4.15468373403004	4.07018859808506	4.33605496228967	4.33605496228967
ENSMUSG00000035397.8|Klf16	4.80726971185917	4.94693260449586	5.67115022124077	5.56168293545008
ENSMUSG00000035399.12|Oser1	5.6674094025079	5.66680951153136	6.0362032591824	5.90287322892119
ENSMUSG00000035401.9|Emsy	5.8351571751257	5.79592140197279	5.89995371385176	5.94312671804273
ENSMUSG00000035413.8|Tmem98	5.27298810556773	5.21119657603675	5.5785786705648	5.69242356401807
ENSMUSG00000035429.13|Ptprh	0.406281689331879	0.17329116330202	2.02956244719299	2.03320564746481
ENSMUSG00000035437.15|Rabgap1	6.62275711467007	6.70247083784007	6.69942032544801	6.74740808356265
ENSMUSG00000035439.13|Haus8	4.08903750709167	4.13303057941669	4.62386861931531	4.4110862333187
ENSMUSG00000035441.14|Myo1d	6.93200881453235	6.85659038637921	7.08604098846153	7.20527184521444
ENSMUSG00000035443.10|Thyn1	5.4560128087654	5.38221638191256	4.99856452389523	4.99693147861103
ENSMUSG00000035451.7|Foxa1	3.63468447940684	3.8761376412863	3.43791542313873	3.47439184880149
ENSMUSG00000035455.12|Fignl1	5.25947753240229	5.27261780393333	5.23775616406033	5.18403635223138
ENSMUSG00000035456.9|Prdm8	1.38859771841194	1.48148595592021	0.104066352165057	0.0599322534249285
ENSMUSG00000035469.17|Rcbtb1	6.40750508271909	6.49519622517135	6.23501684621815	6.22168193893138
ENSMUSG00000035472.14|Slc25a21	1.65567745714244	1.73708147009071	2.84793917095343	3.25503393357226
ENSMUSG00000035473.10|Galm	4.30771056838203	4.17331187153	4.70359902400642	4.86807684088866
ENSMUSG00000035476.9|Tab3	5.10195238622216	5.11356055364039	4.85933450153111	4.87288161427593
ENSMUSG00000035478.14|Mbd3	6.1514131110379	5.99461779384714	6.27165907113576	6.22661218623111
ENSMUSG00000035495.15|Tstd2	5.48386835025794	5.42050954593609	5.02405061266511	5.11012756394048
ENSMUSG00000035498.10|Cdcp1	2.89142388572272	2.8018491884654	0.958933011532632	0.905349186807392
ENSMUSG00000035504.16|Reep6	6.6592732009323	6.56306973365499	6.6307560209385	6.50740620795682
ENSMUSG00000035505.14|Cox18	3.2780511042226	3.35868892245425	3.2780511042226	3.00254387290122
ENSMUSG00000035509.17|Fbxl21	0.535461123333724	0.58634766118137	0.303124093557033	0.772268770330147
ENSMUSG00000035517.17|Tdrd7	5.27911501499535	5.34577922060159	5.16944866266858	5.09799565828296
ENSMUSG00000035521.13|Gnptg	4.8848213241554	4.89225142279232	5.26844699714548	5.17539741714013
ENSMUSG00000035529.10|Prdm4	5.99557011589702	5.93393562147919	5.57234493884192	5.56260756329535
ENSMUSG00000035530.13|Eif1	9.99900589026424	10.109483092925	9.80899240165517	9.67811613500208
ENSMUSG00000035540.12|Gc	0.663644008796113	0.614247123502715	1.97811762727945	2.06513370261456
ENSMUSG00000035545.13|Leng8	6.74999603136405	6.82152771758217	6.40144352237427	6.41069952026534
ENSMUSG00000035547.14|Capn5	6.96560719987426	6.89121865528112	7.25246224742597	7.32573696046849
ENSMUSG00000035559.9|Mpv17l2	2.85716593063064	2.8713908712048	2.76874091916664	2.70181037616646
ENSMUSG00000035569.17|Ankrd11	8.81719632784231	8.74566985459618	8.59734722055989	8.60445919791331
ENSMUSG00000035572.16|Dcaf10	4.90063406067606	4.95846183562144	4.93828819196214	4.88226956755166
ENSMUSG00000035575.11|Utp6	6.57117472747958	6.61157929313174	6.75099071670285	6.69912662698566
ENSMUSG00000035585.16|Tsen34	5.02513358873986	5.00019573331376	5.16760481005951	5.17908742017741
ENSMUSG00000035595.6|1600002K03Rik	2.0832517537576	2.0972246179372	1.83575818938335	1.59908971989397
ENSMUSG00000035596.14|Mboat7	5.30813261946879	5.28441930802409	5.30102834869319	5.44033665304661
ENSMUSG00000035597.19|Prpf39	5.87386106276013	6.19820926237763	5.92146517592102	6.00790952483581
ENSMUSG00000035601.9|Trmt10b	3.30236993818772	3.23704978909903	2.89142388572272	3.04316494584285
ENSMUSG00000035614.11|Togaram1	5.92677613445061	5.96894785619357	5.88822819666529	5.78740197705521
ENSMUSG00000035620.15|Ric8b	4.28809700584032	4.28505394578343	4.36719077591843	4.29563151844114
ENSMUSG00000035621.13|Midn	5.95649620534649	5.97255898771778	6.13205135585617	6.14701542432045
ENSMUSG00000035623.14|Rsf1	5.8859714935278	5.81150528238879	5.95011458453967	5.96162539112307
ENSMUSG00000035629.19|Rubcn	6.24880249423498	6.14044762700524	5.95827024211033	5.96162539112307
ENSMUSG00000035632.16|Cnot3	6.13646827812823	5.99461779384714	6.07628932396714	6.06217012103351
ENSMUSG00000035637.14|Grhpr	3.69582471286603	3.56968990256271	3.5734652844872	3.75188730878189
ENSMUSG00000035638.14|Muc20	1.15805815844793	0.504620834324054	2.26094784826166	2.00637728635658
ENSMUSG00000035640.18|Cbarp	4.11261906621169	4.2462694716223	3.83713005580995	3.88120460384084
ENSMUSG00000035642.16|Aamdc	2.23275272479362	2.20361331536565	3.07159844538836	3.04316494584285
ENSMUSG00000035649.17|Zcchc7	4.72480611170645	4.948855692977	4.87161094257603	4.88226956755166
ENSMUSG00000035666.14|Gtf3c4	6.19009109731307	6.15694841858841	6.2150481515858	6.15383639218362
ENSMUSG00000035671.6|Zswim4	5.52231681033015	5.30700938437361	5.82632284731984	5.64338169387158
ENSMUSG00000035673.10|Sbno2	6.82263753255714	6.76125115857938	7.14583424983517	7.12942603204798
ENSMUSG00000035674.13|Ndufa3	4.46036750151659	4.21348193519856	4.6557160045291	4.62386861931531
ENSMUSG00000035678.8|Tnfsf9	3.71617116086464	3.64546743313128	4.64581655082977	4.6334088418972
ENSMUSG00000035683.13|Melk	4.18474376228582	4.19419602228748	3.45577702256092	3.62824602850157
ENSMUSG00000035692.6|Isg15	2.66238743641867	2.25454991272463	2.67299508867751	2.48629259480545
ENSMUSG00000035696.15|Rnf38	5.57546247831585	5.78983061809931	5.56168293545008	5.57169209230309
ENSMUSG00000035697.14|Arhgap45	6.85345737085044	6.80836270664981	6.62666714004039	6.77232859092781
ENSMUSG00000035704.17|Alg8	5.76218052369818	5.77059590669661	5.92038252826098	5.78554405873925
ENSMUSG00000035713.15|Usp35	3.17696057440072	2.96325297589131	2.84793917095343	2.89142388572272
ENSMUSG00000035722.15|Abca7	4.65515156973437	4.75604538124957	4.4930767267762	4.52036396259179
ENSMUSG00000035725.13|Prkx	4.97397575960052	5.08496699828303	4.95846183562144	4.89519975249526
ENSMUSG00000035726.8|Supt16	7.18660764402973	7.2078832668558	7.17890293538911	7.10703971514876
ENSMUSG00000035735.10|Dagla	5.20134759031892	5.13222783454199	5.3875406711949	5.4270083365746
ENSMUSG00000035754.8|Wdr18	5.57656870252105	5.40115689150674	5.43780835268642	5.46676942296996
ENSMUSG00000035757.16|Selenoo	4.38747239053094	4.32865797953246	4.5618249948173	4.6434433254988
ENSMUSG00000035759.4|Bbs10	1.88495060383263	2.0691412300693	2.10028119352052	2.26370109644226
ENSMUSG00000035762.11|Tmem161b	4.15468373403004	4.38000504666507	3.98477064671606	3.83713005580995
ENSMUSG00000035764.5|Fbxo45	5.63314032792206	5.69400567710279	5.58773322259892	5.52792516583861
ENSMUSG00000035765.10|Dym	5.14435624544102	5.13853265145389	4.88777600215142	4.83458399365096
ENSMUSG00000035769.9|Xylb	4.02460458461688	4.15468373403004	3.47707296313042	3.51411290728492
ENSMUSG00000035770.8|Dync1li2	7.51598420302662	7.57618109874493	7.10627900251851	7.15626990532795
ENSMUSG00000035772.11|Mrps2	5.0465720276042	5.09539596670018	4.90359942037945	4.9263834250303
ENSMUSG00000035773.6|Kiss1r	0.000979499934797366	0.360475995634168	0.406281689331879	0.17329116330202
ENSMUSG00000035775.2|Krt20	7.43616618372429	7.4599518510582	7.98439483028119	8.12615840614309
ENSMUSG00000035776.14|Cd99l2	5.13686320275613	5.17971155821971	5.15271774489604	5.21279784060568
ENSMUSG00000035778.17|Ggta1	6.45305357806804	6.52704119375194	6.19352465545258	6.25927439710872
ENSMUSG00000035780.2|Ugt2a3	-2.6885164991458	-2.61632154447822	1.19019886826653	1.02535018957253
ENSMUSG00000035781.14|R3hdm4	5.61980677889643	5.6090696025947	5.64352073542057	5.71689631757205
ENSMUSG00000035783.9|Acta2	0.856758817977308	0.504620834324054	1.34904711056609	1.21604688550691
ENSMUSG00000035790.15|Cep19	3.22374977134157	3.27357724446632	3.03759448215109	3.23154160537308
ENSMUSG00000035798.14|Zdhhc17	4.72737017009585	4.89025145623501	5.12888288125291	5.15771032158105
ENSMUSG00000035799.6|Twist1	2.96728739375959	3.15063679033205	3.36368400379705	3.32296485119954
ENSMUSG00000035811.10|Ugt2b35	1.34904711056609	1.70611964047506	4.08945984189854	4.3189356804088
ENSMUSG00000035818.14|Plekhs1	1.91683018293347	2.10718425132248	5.47987872413847	5.56573631850685
ENSMUSG00000035824.7|Tk2	3.72518378146075	3.72068453865748	3.63358986675867	3.43040652039521
ENSMUSG00000035828.11|Pim3	7.69402666071969	7.69664703108834	7.73094235267792	7.61119670862841
ENSMUSG00000035829.13|Ppp1r26	1.66914592845135	1.38859771841194	-1.22246853366277	-0.516906949265281
ENSMUSG00000035834.11|Polr3g	3.85688175813362	3.82567619419046	3.59328530462041	3.50638197642497
ENSMUSG00000035840.7|Lysmd3	5.12592877184468	5.32262780680682	5.28778122376792	5.15771032158105
ENSMUSG00000035842.10|Ddx11	5.09369821463669	4.95222939252787	5.12381671921758	5.01697838196595
ENSMUSG00000035845.17|Alg12	3.93629459462126	3.77145350493746	4.06928238213037	3.97826933088974
ENSMUSG00000035847.15|Ids	5.31446336180367	5.45465996274295	5.52953201618454	5.59797397636022
ENSMUSG00000035851.14|Ythdc1	6.76622216627459	6.89515289831722	7.03310884605713	6.99714888161671
ENSMUSG00000035852.11|Misp	5.35596330737584	5.27034842668549	5.34505587849217	5.4560128087654
ENSMUSG00000035863.14|Palm	5.24922175669325	5.18446396235306	4.82464734139546	4.85933450153111
ENSMUSG00000035868.9|Zfp983	1.57931178159278	1.65567745714244	1.10371914858815	1.61737664391802
ENSMUSG00000035873.8|Pawr	5.87841100660517	5.94622492975511	6.06416691446283	6.13918669966905
ENSMUSG00000035877.17|Zhx3	2.40760688169692	2.46786990537394	2.83055817729351	2.70608605271359
ENSMUSG00000035878.13|Hykk	1.72425406882139	2.02273535670999	0.73697002130601	0.493690489966725
ENSMUSG00000035885.5|Cox8a	6.57964134567482	6.9717282596217	6.61722881331239	6.76242297164973
ENSMUSG00000035890.9|Rnf126	4.92025224643689	4.93033411579622	4.83225163915321	4.84857804050939
ENSMUSG00000035891.16|Cerk	4.59341299884788	4.70443565243394	4.86958205816414	4.7199883852118
ENSMUSG00000035898.13|Uba6	6.46715575149107	6.56306973365499	6.05394392799956	6.04622051238466
ENSMUSG00000035900.18|Gramd4	7.34018074856383	7.35198705560594	7.56735798034647	7.60931535702828
ENSMUSG00000035901.14|Dennd5a	5.76818612059786	5.70736375696158	5.68077441401235	5.68715773136506
ENSMUSG00000035914.11|Cd276	5.27911501499535	5.21900366275489	4.79866634847463	4.87999513401063
ENSMUSG00000035919.16|Bbs9	2.83448272703334	2.84793917095343	2.42841559924328	2.30673092857478
ENSMUSG00000035929.11|H2-Q4	3.59012745024679	3.65198882291887	2.35338608762239	2.37358905299312
